Data;Descrição;Cor;Quantidade;Valor;Situação;Cliente_ID;Região;Canal_Venda;Desconto;Campanha_Marketing;Categoria_Produto;Valor_Final;Ticket_Medio
2025-03-21;Alicate;Amarelo;7;38.00;Não pago;1005;Centro-Oeste;Online;5;Campanha B;Ferramenta;252.70;223.89
2025-03-21;Alicate;Preto;9;33.00;Não pago;1058;Centro-Oeste;Online;5;Campanha B;Ferramenta;282.15;254.17
2025-03-21;Fita;Verde;2;15.00;Não pago;1098;Oeste;Online;15;Nenhuma;Material;25.50;214.63
2025-03-21;Fita;Amarelo;6;75.00;Pago;1020;Sul;Online;0;Nenhuma;Material;450.00;229.44
2025-03-21;Lanterna;Azul;3;74.00;Não pago;1044;Oeste;Loja Física;0;Campanha A;Eletrônico;222.00;218.94
2025-03-21;Marreta;Amarelo;5;14.00;Pago;1044;Oeste;Online;10;Campanha A;Ferramenta;63.00;218.94
2025-03-21;Parafuso;Preto;9;66.00;Pago;1086;Sul;Loja Física;10;Campanha B;Material;534.60;209.64
2025-03-21;Martelo;Vermelho;3;45.00;Não pago;1034;Oeste;Loja Física;15;Nenhuma;Ferramenta;114.75;233.87
2025-03-21;Cola;Vermelho;1;48.00;Não pago;1051;Centro-Oeste;Online;5;Campanha B;Material;45.60;213.57
2025-03-21;Lanterna;Vermelho;5;44.00;Não pago;1045;Leste;Online;15;Nenhuma;Eletrônico;187.00;230.76
2025-03-21;Marreta;Azul;1;50.00;Não pago;1065;Norte;Online;0;Campanha B;Ferramenta;37.00;270.19
2025-03-21;Fita;Preto;8;29.00;Não pago;1056;Norte;Online;0;Campanha B;Material;232.00;203.09
2025-03-21;Cola;Verde;7;99.00;Não pago;1041;Oeste;Loja Física;15;Nenhuma;Material;589.05;252.82
2025-03-21;Fita;Vermelho;2;84.00;Pago;1072;Sul;Loja Física;0;Nenhuma;Material;168.00;261.87
2025-03-21;Cola;Preto;9;85.00;Pago;1076;Centro-Oeste;Loja Física;0;Campanha A;Material;765.00;207.96
2025-03-21;Martelo;Amarelo;5;34.00;Não pago;1097;Oeste;Online;10;Nenhuma;Ferramenta;153.00;213.03
2025-03-21;Marreta;Azul;7;59.00;Pago;1015;Centro-Oeste;Online;0;Campanha B;Ferramenta;413.00;275.42
2025-03-21;Cola;Preto;4;43.00;Pago;1004;Centro-Oeste;Online;10;Nenhuma;Material;154.80;242.55
2025-03-21;Parafuso;Preto;1;33.00;Pago;1000;Norte;Loja Física;5;Nenhuma;Material;31.35;235.80
2025-03-21;Lanterna;Verde;8;19.00;Pago;1021;Leste;Online;15;Campanha A;Eletrônico;129.20;226.62
2025-03-21;Alicate;Preto;1;8.00;Pago;1047;Leste;Loja Física;0;Nenhuma;Ferramenta;8.00;228.32
2025-03-22;Parafuso;Verde;3;31.00;Pago;1025;Sul;Online;10;Campanha A;Material;83.70;231.28
2025-03-22;Parafuso;Azul;6;11.00;Não pago;1033;Leste;Loja Física;10;Campanha A;Material;59.40;218.25
2025-03-22;Lanterna;Azul;8;8.00;Pago;1057;Oeste;Online;15;Campanha B;Eletrônico;54.40;237.56
2025-03-22;Alicate;Amarelo;8;25.00;Pago;1084;Norte;Online;10;Campanha B;Ferramenta;180.00;205.93
2025-03-22;Parafuso;Verde;2;20.00;Pago;1006;Norte;Loja Física;0;Campanha B;Material;40.00;223.34
2025-03-22;Cola;Verde;9;38.00;Pago;1024;Centro-Oeste;Loja Física;10;Nenhuma;Material;307.80;223.20
2025-03-22;Cola;Vermelho;4;7.00;Não pago;1056;Oeste;Loja Física;10;Nenhuma;Material;25.20;203.09
2025-03-22;Cola;Vermelho;4;77.00;Pago;1011;Oeste;Loja Física;5;Campanha B;Material;292.60;227.44
2025-03-22;Alicate;Amarelo;2;39.00;Não pago;1030;Centro-Oeste;Loja Física;0;Nenhuma;Ferramenta;78.00;209.09
2025-03-22;Parafuso;Azul;1;74.00;Pago;1026;Centro-Oeste;Loja Física;15;Campanha A;Material;62.90;218.76
2025-03-22;Alicate;Vermelho;7;72.00;Não pago;1085;Norte;Loja Física;10;Campanha B;Ferramenta;453.60;235.54
2025-03-22;Cola;Preto;3;20.00;Pago;1033;Oeste;Loja Física;10;Nenhuma;Material;54.00;218.25
2025-03-22;Lanterna;Azul;4;81.00;Pago;1080;Leste;Loja Física;0;Nenhuma;Eletrônico;324.00;217.39
2025-03-22;Parafuso;Preto;9;11.00;Pago;1074;Leste;Loja Física;0;Campanha A;Material;99.00;216.18
2025-03-22;Parafuso;Verde;6;50.00;Não pago;1092;Norte;Loja Física;10;Campanha B;Material;86.40;221.13
2025-03-22;Fita;Azul;1;42.00;Não pago;1033;Leste;Online;0;Campanha B;Material;42.00;218.25
2025-03-22;Fita;Amarelo;9;96.00;Não pago;1036;Leste;Loja Física;15;Nenhuma;Material;734.40;249.16
2025-03-22;Martelo;Verde;9;90.00;Não pago;1057;Oeste;Loja Física;0;Campanha B;Ferramenta;810.00;237.56
2025-03-22;Marreta;Verde;5;52.00;Pago;1059;Oeste;Loja Física;15;Campanha A;Ferramenta;221.00;217.20
2025-03-22;Fita;Preto;8;37.00;Pago;1025;Sul;Loja Física;15;Campanha B;Material;251.60;231.28
2025-03-22;Alicate;Verde;7;52.00;Não pago;1044;Oeste;Loja Física;0;Campanha A;Ferramenta;364.00;218.94
2025-03-22;Fita;Vermelho;8;9.00;Pago;1044;Sul;Online;15;Nenhuma;Material;61.20;218.94
2025-03-22;Martelo;Azul;9;35.00;Pago;1031;Oeste;Online;0;Campanha A;Ferramenta;315.00;210.38
2025-03-22;Parafuso;Vermelho;2;67.00;Pago;1068;Centro-Oeste;Loja Física;0;Nenhuma;Material;134.00;231.92
2025-03-22;Martelo;Preto;5;95.00;Não pago;1083;Oeste;Loja Física;10;Nenhuma;Ferramenta;427.50;248.57
2025-03-22;Parafuso;Preto;8;7.00;Não pago;1070;Sul;Loja Física;10;Campanha A;Material;50.40;231.15
2025-03-22;Lanterna;Azul;3;2.00;Pago;1022;Leste;Loja Física;5;Campanha A;Eletrônico;5.70;234.32
2025-03-22;Lanterna;Verde;6;25.00;Não pago;1064;Oeste;Online;5;Campanha A;Eletrônico;142.50;247.13
2025-03-23;Parafuso;Amarelo;6;76.00;Não pago;1038;Leste;Loja Física;0;Nenhuma;Material;456.00;254.10
2025-03-23;Marreta;Preto;7;94.00;Não pago;1066;Leste;Online;15;Campanha B;Ferramenta;559.30;237.90
2025-03-23;Fita;Azul;3;94.00;Não pago;1044;Oeste;Online;0;Nenhuma;Material;282.00;218.94
2025-03-23;Alicate;Amarelo;8;93.00;Pago;1066;Oeste;Online;10;Campanha A;Ferramenta;669.60;237.90
2025-03-23;Alicate;Verde;8;41.00;Não pago;1062;Centro-Oeste;Online;5;Nenhuma;Ferramenta;311.60;254.36
2025-03-23;Cola;Preto;9;75.00;Não pago;1069;Sul;Loja Física;0;Campanha A;Material;675.00;201.87
2025-03-23;Parafuso;Azul;8;52.00;Pago;1094;Oeste;Online;15;Campanha A;Material;353.60;198.10
2025-03-23;Alicate;Azul;3;87.00;Não pago;1053;Leste;Loja Física;15;Campanha B;Ferramenta;221.85;202.24
2025-03-23;Marreta;Azul;6;81.00;Pago;1026;Leste;Online;0;Nenhuma;Ferramenta;486.00;218.76
2025-03-23;Parafuso;Preto;9;77.00;Pago;1092;Oeste;Loja Física;5;Campanha A;Material;658.35;221.13
2025-03-23;Marreta;Amarelo;1;97.00;Não pago;1078;Sul;Loja Física;5;Nenhuma;Ferramenta;92.15;242.70
2025-03-23;Alicate;Azul;3;65.00;Pago;1035;Leste;Online;0;Campanha B;Ferramenta;195.00;232.19
2025-03-23;Alicate;Verde;2;77.00;Pago;1004;Centro-Oeste;Online;15;Campanha A;Ferramenta;130.90;242.55
2025-03-23;Cola;Azul;8;38.00;Não pago;1066;Leste;Online;5;Campanha A;Material;288.80;237.90
2025-03-23;Alicate;Amarelo;6;67.00;Não pago;1050;Sul;Online;5;Nenhuma;Ferramenta;381.90;233.85
2025-03-23;Parafuso;Preto;8;80.00;Não pago;1088;Norte;Loja Física;5;Nenhuma;Material;608.00;260.44
2025-03-23;Lanterna;Azul;2;42.00;Pago;1031;Centro-Oeste;Online;10;Nenhuma;Eletrônico;75.60;210.38
2025-03-23;Parafuso;Azul;6;71.00;Pago;1020;Centro-Oeste;Online;0;Campanha B;Material;426.00;229.44
2025-03-23;Parafuso;Verde;7;54.00;Pago;1016;Norte;Loja Física;5;Campanha B;Material;359.10;244.52
2025-03-23;Cola;Verde;8;67.00;Pago;1072;Centro-Oeste;Loja Física;5;Campanha A;Material;509.20;261.87
2025-03-23;Cola;Azul;9;78.00;Pago;1025;Centro-Oeste;Loja Física;0;Nenhuma;Material;702.00;231.28
2025-03-23;Alicate;Azul;5;64.00;Pago;1021;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;288.00;226.62
2025-03-23;Martelo;Verde;3;80.00;Não pago;1040;Leste;Loja Física;15;Nenhuma;Ferramenta;204.00;223.79
2025-03-23;Martelo;Amarelo;2;4.00;Pago;1058;Leste;Online;15;Nenhuma;Ferramenta;6.80;254.17
2025-03-23;Cola;Vermelho;8;31.00;Pago;1086;Oeste;Online;0;Campanha B;Material;248.00;209.64
2025-03-23;Alicate;Vermelho;1;13.00;Não pago;1074;Oeste;Online;5;Nenhuma;Ferramenta;12.35;216.18
2025-03-23;Martelo;Azul;6;27.00;Pago;1009;Leste;Loja Física;5;Campanha A;Ferramenta;153.90;246.80
2025-03-24;Alicate;Verde;2;59.00;Pago;1086;Centro-Oeste;Online;15;Campanha A;Ferramenta;100.30;209.64
2025-03-24;Alicate;Preto;3;65.00;Pago;1004;Sul;Online;15;Nenhuma;Ferramenta;165.75;242.55
2025-03-24;Alicate;Preto;8;64.00;Não pago;1054;Norte;Online;0;Campanha B;Ferramenta;512.00;229.21
2025-03-24;Fita;Vermelho;1;25.00;Não pago;1025;Oeste;Loja Física;10;Nenhuma;Material;22.50;231.28
2025-03-24;Parafuso;Amarelo;6;37.00;Não pago;1003;Centro-Oeste;Loja Física;0;Campanha A;Material;222.00;228.96
2025-03-24;Alicate;Vermelho;3;75.00;Não pago;1026;Oeste;Online;0;Nenhuma;Ferramenta;225.00;218.76
2025-03-24;Fita;Azul;6;73.00;Pago;1097;Sul;Online;0;Campanha B;Material;438.00;213.03
2025-03-24;Cola;Amarelo;3;71.00;Pago;1057;Centro-Oeste;Online;10;Campanha B;Material;191.70;237.56
2025-03-24;Martelo;Preto;8;14.00;Não pago;1002;Leste;Online;0;Campanha B;Ferramenta;112.00;277.32
2025-03-24;Parafuso;Verde;5;94.00;Pago;1049;Sul;Loja Física;0;Campanha B;Material;470.00;215.84
2025-03-24;Lanterna;Verde;4;24.00;Pago;1095;Oeste;Loja Física;0;Campanha A;Eletrônico;96.00;237.81
2025-03-24;Martelo;Azul;9;67.00;Pago;1025;Centro-Oeste;Loja Física;5;Nenhuma;Ferramenta;572.85;231.28
2025-03-24;Parafuso;Vermelho;5;48.00;Não pago;1017;Centro-Oeste;Loja Física;10;Campanha A;Material;216.00;251.90
2025-03-24;Lanterna;Azul;4;91.00;Pago;1006;Norte;Loja Física;5;Campanha B;Eletrônico;345.80;223.34
2025-03-24;Martelo;Verde;8;65.00;Não pago;1044;Norte;Online;5;Nenhuma;Ferramenta;494.00;218.94
2025-03-24;Parafuso;Preto;8;38.00;Pago;1012;Norte;Loja Física;15;Nenhuma;Material;258.40;233.55
2025-03-24;Martelo;Verde;8;90.00;Pago;1005;Leste;Loja Física;0;Campanha B;Ferramenta;720.00;223.89
2025-03-24;Martelo;Amarelo;4;70.00;Não pago;1034;Centro-Oeste;Online;5;Nenhuma;Ferramenta;266.00;233.87
2025-03-24;Lanterna;Verde;1;59.00;Não pago;1094;Centro-Oeste;Loja Física;0;Campanha B;Eletrônico;59.00;198.10
2025-03-24;Martelo;Verde;2;12.00;Pago;1052;Oeste;Online;0;Nenhuma;Ferramenta;24.00;248.45
2025-03-24;Martelo;Amarelo;4;50.00;Não pago;1067;Leste;Loja Física;0;Campanha B;Ferramenta;216.00;238.80
2025-03-24;Lanterna;Vermelho;2;51.00;Não pago;1041;Norte;Loja Física;5;Campanha A;Eletrônico;96.90;252.82
2025-03-24;Cola;Verde;3;38.00;Pago;1003;Centro-Oeste;Loja Física;15;Nenhuma;Material;96.90;228.96
2025-03-24;Alicate;Azul;9;46.00;Não pago;1059;Norte;Online;10;Campanha A;Ferramenta;372.60;217.20
2025-03-24;Marreta;Verde;9;99.00;Não pago;1044;Sul;Online;15;Campanha A;Ferramenta;757.35;218.94
2025-03-24;Fita;Azul;9;10.00;Não pago;1071;Leste;Online;0;Campanha A;Material;90.00;210.13
2025-03-24;Marreta;Amarelo;7;9.00;Não pago;1074;Norte;Loja Física;15;Campanha A;Ferramenta;53.55;216.18
2025-03-25;Marreta;Verde;4;87.00;Não pago;1065;Leste;Online;15;Campanha A;Ferramenta;295.80;270.19
2025-03-25;Parafuso;Amarelo;1;94.00;Não pago;1081;Centro-Oeste;Online;15;Nenhuma;Material;79.90;234.18
2025-03-25;Alicate;Amarelo;3;52.00;Pago;1081;Sul;Loja Física;10;Nenhuma;Ferramenta;140.40;234.18
2025-03-25;Parafuso;Vermelho;8;51.00;Não pago;1021;Oeste;Loja Física;15;Nenhuma;Material;346.80;226.62
2025-03-25;Alicate;Verde;4;22.00;Não pago;1011;Sul;Loja Física;10;Campanha A;Ferramenta;79.20;227.44
2025-03-25;Lanterna;Azul;2;73.00;Pago;1080;Leste;Loja Física;5;Campanha B;Eletrônico;138.70;217.39
2025-03-25;Lanterna;Azul;8;83.00;Não pago;1050;Indefinida;Online;15;Campanha B;Eletrônico;564.40;233.85
2025-03-25;Alicate;Verde;7;72.00;Não pago;1016;Centro-Oeste;Online;0;Nenhuma;Ferramenta;504.00;244.52
2025-03-25;Martelo;Vermelho;9;68.00;Pago;1035;Leste;Online;5;Campanha A;Ferramenta;581.40;232.19
2025-03-25;Cola;Vermelho;2;5.00;Pago;1092;Leste;Loja Física;10;Nenhuma;Material;9.00;221.13
2025-03-25;Martelo;Vermelho;5;83.00;Não pago;1048;Centro-Oeste;Loja Física;10;Campanha A;Ferramenta;373.50;241.48
2025-03-25;Cola;Azul;6;82.00;Não pago;1015;Norte;Loja Física;15;Campanha B;Material;418.20;275.42
2025-03-25;Parafuso;Amarelo;2;29.00;Pago;1074;Oeste;Online;10;Campanha B;Material;52.20;216.18
2025-03-25;Cola;Vermelho;2;83.00;Não pago;1043;Sul;Online;15;Campanha A;Material;141.10;244.02
2025-03-25;Parafuso;Azul;4;6.00;Não pago;1021;Oeste;Online;0;Campanha B;Material;24.00;226.62
2025-03-25;Lanterna;Azul;8;69.00;Pago;1093;Oeste;Online;0;Campanha A;Eletrônico;552.00;254.28
2025-03-25;Marreta;Amarelo;5;58.00;Pago;1007;Centro-Oeste;Loja Física;5;Nenhuma;Ferramenta;275.50;236.13
2025-03-25;Lanterna;Verde;9;43.00;Pago;1017;Norte;Loja Física;10;Campanha A;Eletrônico;348.30;251.90
2025-03-25;Lanterna;Verde;4;69.00;Não pago;1079;Oeste;Loja Física;0;Campanha A;Eletrônico;276.00;243.07
2025-03-25;Marreta;Vermelho;3;72.00;Pago;1083;Leste;Online;10;Campanha B;Ferramenta;194.40;248.57
2025-03-25;Cola;Vermelho;8;91.00;Não pago;1071;Norte;Online;0;Campanha A;Material;728.00;210.13
2025-03-25;Cola;Amarelo;1;37.00;Pago;1093;Centro-Oeste;Online;5;Campanha B;Material;35.15;254.28
2025-03-25;Parafuso;Vermelho;9;58.00;Pago;1037;Oeste;Online;15;Campanha A;Material;443.70;222.72
2025-03-25;Martelo;Amarelo;4;37.00;Não pago;1028;Centro-Oeste;Loja Física;15;Campanha B;Ferramenta;125.80;226.52
2025-03-25;Parafuso;Azul;9;82.00;Pago;1076;Sul;Loja Física;10;Campanha A;Material;664.20;207.96
2025-03-25;Martelo;Vermelho;8;26.00;Não pago;1080;Centro-Oeste;Online;0;Campanha A;Ferramenta;208.00;217.39
2025-03-25;Lanterna;Azul;3;42.00;Não pago;1080;Leste;Online;5;Campanha A;Eletrônico;119.70;217.39
2025-03-25;Marreta;Preto;3;16.00;Não pago;1072;Centro-Oeste;Online;5;Campanha A;Ferramenta;45.60;261.87
2025-03-26;Lanterna;Amarelo;9;22.00;Não pago;1001;Norte;Loja Física;15;Nenhuma;Eletrônico;168.30;230.52
2025-03-26;Alicate;Preto;3;23.00;Não pago;1058;Sul;Online;0;Nenhuma;Ferramenta;69.00;254.17
2025-03-26;Cola;Vermelho;4;47.00;Pago;1041;Leste;Online;5;Campanha B;Material;178.60;252.82
2025-03-26;Martelo;Azul;9;67.00;Pago;1087;Sul;Online;0;Nenhuma;Ferramenta;603.00;241.42
2025-03-26;Parafuso;Vermelho;4;3.00;Não pago;1020;Leste;Online;10;Nenhuma;Material;10.80;229.44
2025-03-26;Marreta;Preto;3;12.00;Não pago;1001;Sul;Loja Física;5;Campanha B;Ferramenta;34.20;230.52
2025-03-26;Martelo;Vermelho;7;50.00;Não pago;1004;Oeste;Loja Física;10;Nenhuma;Ferramenta;144.90;242.55
2025-03-26;Parafuso;Verde;6;11.00;Não pago;1016;Centro-Oeste;Loja Física;15;Campanha B;Material;56.10;244.52
2025-03-26;Cola;Preto;1;52.00;Pago;1023;Norte;Loja Física;15;Nenhuma;Material;44.20;242.16
2025-03-26;Lanterna;Vermelho;8;50.00;Pago;1007;Norte;Loja Física;0;Campanha B;Eletrônico;400.00;236.13
2025-03-26;Cola;Azul;1;57.00;Pago;1029;Oeste;Online;10;Campanha B;Material;51.30;241.29
2025-03-26;Fita;Vermelho;4;64.00;Pago;1049;Sul;Online;15;Nenhuma;Material;217.60;215.84
2025-03-26;Alicate;Azul;6;46.00;Pago;1021;Centro-Oeste;Online;15;Campanha B;Ferramenta;234.60;226.62
2025-03-26;Fita;Verde;6;29.00;Pago;1058;Oeste;Online;5;Campanha A;Material;165.30;254.17
2025-03-26;Marreta;Vermelho;7;70.00;Não pago;1023;Sul;Online;5;Nenhuma;Ferramenta;465.50;242.16
2025-03-26;Martelo;Verde;5;46.00;Pago;1025;Centro-Oeste;Online;5;Campanha A;Ferramenta;218.50;231.28
2025-03-26;Marreta;Preto;5;16.00;Pago;1060;Sul;Loja Física;5;Nenhuma;Ferramenta;76.00;230.64
2025-03-26;Lanterna;Azul;4;98.00;Não pago;1007;Norte;Online;0;Nenhuma;Eletrônico;392.00;236.13
2025-03-26;Parafuso;Preto;6;51.00;Não pago;1011;Centro-Oeste;Online;10;Campanha B;Material;275.40;227.44
2025-03-26;Cola;Azul;7;11.00;Não pago;1013;Norte;Loja Física;0;Campanha B;Material;77.00;219.01
2025-03-26;Fita;Verde;1;11.00;Não pago;1029;Norte;Loja Física;5;Campanha B;Material;10.45;241.29
2025-03-26;Fita;Amarelo;9;63.00;Não pago;1054;Centro-Oeste;Loja Física;10;Nenhuma;Material;510.30;229.21
2025-03-26;Lanterna;Vermelho;8;53.00;Pago;1098;Oeste;Online;15;Campanha B;Eletrônico;360.40;214.63
2025-03-26;Fita;Verde;7;89.00;Não pago;1060;Sul;Online;5;Campanha A;Material;591.85;230.64
2025-03-26;Lanterna;Azul;9;58.00;Não pago;1061;Centro-Oeste;Loja Física;10;Campanha A;Eletrônico;469.80;226.50
2025-03-26;Marreta;Azul;3;19.00;Não pago;1030;Norte;Loja Física;10;Nenhuma;Ferramenta;51.30;209.09
2025-03-26;Cola;Azul;4;32.00;Pago;1091;Sul;Loja Física;5;Nenhuma;Material;121.60;207.33
2025-03-27;Martelo;Azul;7;50.00;Não pago;1026;Centro-Oeste;Loja Física;0;Campanha B;Ferramenta;350.00;218.76
2025-03-27;Parafuso;Vermelho;6;72.00;Não pago;1099;Oeste;Online;5;Campanha A;Material;410.40;238.75
2025-03-27;Martelo;Preto;2;55.00;Pago;1000;Centro-Oeste;Loja Física;10;Campanha B;Ferramenta;99.00;235.80
2025-03-27;Marreta;Amarelo;2;76.00;Não pago;1040;Centro-Oeste;Loja Física;0;Campanha B;Ferramenta;152.00;223.79
2025-03-27;Parafuso;Vermelho;7;41.00;Pago;1013;Leste;Online;0;Campanha B;Material;287.00;219.01
2025-03-27;Fita;Azul;9;99.00;Pago;1073;Sul;Online;0;Campanha B;Material;891.00;230.82
2025-03-27;Alicate;Vermelho;9;70.00;Não pago;1049;Centro-Oeste;Loja Física;0;Campanha A;Ferramenta;630.00;215.84
2025-03-27;Marreta;Verde;7;21.00;Pago;1041;Norte;Online;10;Campanha B;Ferramenta;132.30;252.82
2025-03-27;Marreta;Azul;8;26.00;Não pago;1070;Norte;Online;10;Campanha A;Ferramenta;187.20;231.15
2025-03-27;Cola;Amarelo;3;1.00;Não pago;1039;Leste;Loja Física;5;Campanha A;Material;2.85;198.61
2025-03-27;Martelo;Azul;1;81.00;Não pago;1013;Norte;Loja Física;10;Nenhuma;Ferramenta;72.90;219.01
2025-03-27;Marreta;Amarelo;7;99.00;Pago;1099;Centro-Oeste;Online;5;Campanha B;Ferramenta;658.35;238.75
2025-03-27;Marreta;Amarelo;8;27.00;Pago;1090;Sul;Loja Física;15;Nenhuma;Ferramenta;183.60;231.73
2025-03-27;Fita;Preto;2;50.00;Pago;1010;Leste;Loja Física;10;Nenhuma;Material;90.00;218.96
2025-03-27;Fita;Preto;9;66.00;Pago;1062;Leste;Online;5;Nenhuma;Material;564.30;254.36
2025-03-27;Parafuso;Vermelho;4;65.00;Pago;1048;Oeste;Online;0;Campanha A;Material;260.00;241.48
2025-03-27;Lanterna;Vermelho;9;10.00;Não pago;1036;Oeste;Online;0;Campanha B;Eletrônico;90.00;249.16
2025-03-27;Lanterna;Amarelo;3;95.00;Não pago;1009;Sul;Online;10;Nenhuma;Eletrônico;256.50;246.80
2025-03-27;Alicate;Azul;8;37.00;Não pago;1053;Sul;Online;15;Campanha A;Ferramenta;251.60;202.24
2025-03-27;Lanterna;Verde;2;69.00;Pago;1006;Leste;Loja Física;0;Nenhuma;Eletrônico;138.00;223.34
2025-03-27;Cola;Verde;3;41.00;Pago;1080;Centro-Oeste;Online;5;Campanha A;Material;116.85;217.39
2025-03-27;Alicate;Azul;1;46.00;Pago;1011;Centro-Oeste;Loja Física;5;Campanha A;Ferramenta;43.70;227.44
2025-03-27;Parafuso;Azul;5;77.00;Não pago;1054;Oeste;Loja Física;0;Campanha A;Material;385.00;229.21
2025-03-27;Fita;Preto;4;45.00;Não pago;1035;Sul;Loja Física;0;Campanha A;Material;180.00;232.19
2025-03-27;Lanterna;Verde;1;88.00;Pago;1006;Sul;Loja Física;0;Campanha B;Eletrônico;88.00;223.34
2025-03-27;Martelo;Amarelo;9;27.00;Não pago;1023;Centro-Oeste;Loja Física;15;Campanha A;Ferramenta;206.55;242.16
2025-03-27;Fita;Vermelho;6;65.00;Pago;1033;Oeste;Online;15;Nenhuma;Material;331.50;218.25
2025-03-27;Cola;Preto;6;84.00;Não pago;1064;Centro-Oeste;Loja Física;10;Campanha B;Material;453.60;247.13
2025-03-28;Fita;Verde;2;8.00;Pago;1028;Centro-Oeste;Loja Física;5;Nenhuma;Material;15.20;226.52
2025-03-28;Cola;Azul;7;67.00;Pago;1025;Leste;Online;10;Campanha B;Material;422.10;231.28
2025-03-28;Cola;Verde;9;49.00;Não pago;1073;Sul;Loja Física;10;Nenhuma;Material;396.90;230.82
2025-03-28;Cola;Amarelo;6;96.00;Não pago;1064;Leste;Online;5;Nenhuma;Material;547.20;247.13
2025-03-28;Parafuso;Preto;8;89.00;Pago;1044;Leste;Loja Física;5;Campanha A;Material;676.40;218.94
2025-03-28;Cola;Azul;5;89.00;Não pago;1016;Centro-Oeste;Online;5;Nenhuma;Material;422.75;244.52
2025-03-28;Cola;Amarelo;2;14.00;Não pago;1035;Oeste;Online;10;Campanha B;Material;25.20;232.19
2025-03-28;Martelo;Vermelho;4;62.00;Não pago;1072;Centro-Oeste;Loja Física;15;Nenhuma;Ferramenta;210.80;261.87
2025-03-28;Alicate;Preto;1;43.00;Pago;1062;Oeste;Online;5;Campanha A;Ferramenta;40.85;254.36
2025-03-28;Marreta;Amarelo;1;27.00;Não pago;1022;Sul;Online;0;Campanha A;Ferramenta;27.00;234.32
2025-03-28;Alicate;Amarelo;6;96.00;Não pago;1092;Norte;Loja Física;15;Campanha B;Ferramenta;489.60;221.13
2025-03-28;Cola;Azul;2;27.00;Não pago;1065;Sul;Loja Física;15;Nenhuma;Material;45.90;270.19
2025-03-28;Martelo;Vermelho;6;68.00;Não pago;1081;Centro-Oeste;Loja Física;15;Campanha A;Ferramenta;346.80;234.18
2025-03-28;Fita;Amarelo;1;75.00;Pago;1091;Oeste;Loja Física;15;Campanha B;Material;63.75;207.33
2025-03-28;Martelo;Preto;3;50.00;Pago;1041;Norte;Loja Física;5;Campanha B;Ferramenta;136.80;252.82
2025-03-28;Cola;Amarelo;9;67.00;Pago;1070;Oeste;Loja Física;10;Campanha A;Material;542.70;231.15
2025-03-28;Martelo;Verde;2;25.00;Não pago;1074;Oeste;Online;0;Campanha B;Ferramenta;50.00;216.18
2025-03-28;Lanterna;Preto;8;64.00;Pago;1070;Norte;Loja Física;0;Nenhuma;Eletrônico;512.00;231.15
2025-03-28;Martelo;Preto;6;24.00;Não pago;1042;Norte;Loja Física;10;Nenhuma;Ferramenta;129.60;211.40
2025-03-28;Cola;Amarelo;6;9.00;Pago;1087;Sul;Loja Física;10;Nenhuma;Material;48.60;241.42
2025-03-28;Parafuso;Azul;7;8.00;Pago;1054;Leste;Loja Física;15;Campanha B;Material;47.60;229.21
2025-03-28;Lanterna;Preto;5;95.00;Não pago;1055;Norte;Loja Física;5;Campanha B;Eletrônico;451.25;210.24
2025-03-28;Martelo;Verde;4;59.00;Não pago;1078;Leste;Loja Física;0;Nenhuma;Ferramenta;236.00;242.70
2025-03-28;Marreta;Azul;6;17.00;Não pago;1030;Leste;Loja Física;15;Nenhuma;Ferramenta;86.70;209.09
2025-03-28;Marreta;Azul;8;43.00;Pago;1082;Leste;Loja Física;15;Campanha A;Ferramenta;292.40;190.40
2025-03-28;Martelo;Azul;4;95.00;Não pago;1055;Leste;Loja Física;5;Nenhuma;Ferramenta;361.00;210.24
2025-03-28;Parafuso;Preto;5;68.00;Não pago;1073;Norte;Online;0;Campanha B;Material;340.00;230.82
2025-03-29;Fita;Azul;7;4.00;Não pago;1047;Oeste;Online;10;Campanha A;Material;25.20;228.32
2025-03-29;Cola;Amarelo;6;8.00;Pago;1051;Norte;Online;15;Campanha B;Material;40.80;213.57
2025-03-29;Marreta;Azul;4;42.00;Não pago;1071;Norte;Loja Física;0;Campanha B;Ferramenta;168.00;210.13
2025-03-29;Fita;Verde;4;49.00;Pago;1000;Centro-Oeste;Loja Física;0;Nenhuma;Material;196.00;235.80
2025-03-29;Martelo;Vermelho;4;6.00;Pago;1001;Centro-Oeste;Online;15;Campanha A;Ferramenta;20.40;230.52
2025-03-29;Fita;Verde;1;73.00;Não pago;1092;Sul;Loja Física;0;Campanha B;Material;73.00;221.13
2025-03-29;Lanterna;Preto;5;42.00;Não pago;1041;Leste;Online;5;Campanha B;Eletrônico;199.50;252.82
2025-03-29;Alicate;Azul;8;72.00;Não pago;1073;Leste;Loja Física;0;Nenhuma;Ferramenta;576.00;230.82
2025-03-29;Marreta;Azul;7;32.00;Não pago;1008;Centro-Oeste;Loja Física;5;Campanha B;Ferramenta;212.80;243.07
2025-03-29;Martelo;Amarelo;5;15.00;Pago;1030;Oeste;Loja Física;15;Campanha B;Ferramenta;63.75;209.09
2025-03-29;Cola;Azul;3;82.00;Não pago;1095;Sul;Loja Física;0;Nenhuma;Material;246.00;237.81
